"id","left","top","right","bottom","row_index","col_index","green_percent","area","gyrate","contig","enn","fwei_change_mean","flood_share","mean_dist_green"
3341,83043,447097.952,83143,446997.952,40,33,33.5,0.041875,6.27216456600463,0.281111506805951,14.4194173824159,0.0238207301109833,0.215,3.15453374108603
3342,83043,446997.952,83143,446897.952,41,33,19,0.0316666666666667,5.97837620319544,0.20501922687715,14.5523672832618,0.0114858097710749,0.0775,0.550679606776084
3343,83043,446897.952,83143,446797.952,42,33,30.5,0.0508333333333333,4.8291855946068,0.208250661375661,17.8042151516598,0.0294310554612821,0.2425,3.49697946764759
3344,83043,446797.952,83143,446697.952,43,33,63.5,0.211666666666667,11.8217049710083,0.339973439575033,10.3934466291663,0.0325299072629059,0.33,2.80930595686941
3345,83043,446697.952,83143,446597.952,44,33,15.75,0.0525,5.82608122446298,0.249544626593807,32.9017777284494,0.0135087085620762,0.115,5.45708606554114
3346,83043,446597.952,83143,446497.952,45,33,4.75,0.00791666666666667,2.97177513206656,0.0456349206349206,13.4023021085818,-0.00242745498564545,0.0325,10.8454115940974
3347,83043,446497.952,83143,446397.952,46,33,17,0.0242857142857143,6.74859438142046,0.304039150813344,10.3372399678568,-0.0126793067021501,0.0075,3.33333333333333
3348,83043,446397.952,83143,446297.952,47,33,9,0.045,12.1858851693654,0.245238095238095,29.1547594742265,0.00286466053024924,0.0075,3.33333333333333
3349,83043,446297.952,83143,446197.952,48,33,0,NA,NA,NA,NA,0.00759924875297656,0.0075,31.3013127644857
3350,83043,446197.952,83143,446097.952,49,33,14.25,0.0101785714285714,3.27134316637921,0.148720014321518,13.329299804198,-0.0042851948756288,0,NA
3351,83043,446097.952,83143,445997.952,50,33,14.5,0.0145,5.54288840689559,0.255291005291005,11.9352407963339,-0.00185355882091244,0,NA
3352,83043,445997.952,83143,445897.952,51,33,28.25,0.0565,12.2245275822986,0.301077694235589,11.1622776601684,0.000348922002945073,0.09,4.37295574612088
3353,83043,445897.952,83143,445797.952,52,33,44,0.11,11.9243555076093,0.452777777777778,21.1243686707646,0.00454619255098805,0.0475,3.87230963456003
3354,83043,445797.952,83143,445697.952,53,33,49,0.163333333333333,16.2531660337493,0.449506172839506,12.4535599249993,0.00171642989713291,0.0825,3.21858192212654
3355,83043,445697.952,83143,445597.952,54,33,24,0.024,4.84005547450919,0.28593137254902,14.5,0.0176568295432662,0.1275,5.78358055563534
